matchId,teamId,queueId,patch,gameDuration,role,championId,win,ally1,ally2,ally3,ally4,enemy1,enemy2,enemy3,enemy4,enemy5
EUW1_7590322521,200,420,15.21,2137,JUNGLE,Belveth,1,Garen,Velkoz,Kaisa,Nautilus,Ornn,XinZhao,Syndra,Caitlyn,Karma
EUW1_7590322521,200,420,15.21,2137,MIDDLE,Velkoz,1,Garen,Belveth,Kaisa,Nautilus,Ornn,XinZhao,Syndra,Caitlyn,Karma
EUW1_7590322521,200,420,15.21,2137,BOTTOM,Kaisa,1,Garen,Belveth,Velkoz,Nautilus,Ornn,XinZhao,Syndra,Caitlyn,Karma
EUW1_7590322521,200,420,15.21,2137,UTILITY,Nautilus,1,Garen,Belveth,Velkoz,Kaisa,Ornn,XinZhao,Syndra,Caitlyn,Karma
EUW1_7589791017,100,420,15.21,1904,TOP,Garen,0,Briar,Akali,Ashe,Pyke,KSante,JarvanIV,Ryze,Jhin,Zyra
EUW1_7589791017,100,420,15.21,1904,JUNGLE,Briar,0,Garen,Akali,Ashe,Pyke,KSante,JarvanIV,Ryze,Jhin,Zyra
EUW1_7589791017,100,420,15.21,1904,MIDDLE,Akali,0,Garen,Briar,Ashe,Pyke,KSante,JarvanIV,Ryze,Jhin,Zyra
EUW1_7589791017,100,420,15.21,1904,BOTTOM,Ashe,0,Garen,Briar,Akali,Pyke,KSante,JarvanIV,Ryze,Jhin,Zyra
EUW1_7589791017,100,420,15.21,1904,UTILITY,Pyke,0,Garen,Briar,Akali,Ashe,KSante,JarvanIV,Ryze,Jhin,Zyra
EUW1_7589791017,200,420,15.21,1904,TOP,KSante,1,JarvanIV,Ryze,Jhin,Zyra,Garen,Briar,Akali,Ashe,Pyke
EUW1_7589791017,200,420,15.21,1904,JUNGLE,JarvanIV,1,KSante,Ryze,Jhin,Zyra,Garen,Briar,Akali,Ashe,Pyke
EUW1_7589791017,200,420,15.21,1904,MIDDLE,Ryze,1,KSante,JarvanIV,Jhin,Zyra,Garen,Briar,Akali,Ashe,Pyke
EUW1_7589791017,200,420,15.21,1904,BOTTOM,Jhin,1,KSante,JarvanIV,Ryze,Zyra,Garen,Briar,Akali,Ashe,Pyke
EUW1_7589791017,200,420,15.21,1904,UTILITY,Zyra,1,KSante,JarvanIV,Ryze,Jhin,Garen,Briar,Akali,Ashe,Pyke
EUW1_7589749608,100,420,15.21,2117,TOP,KSante,0,XinZhao,Lux,Ezreal,Thresh,Garen,Sylas,Katarina,Tristana,Leona
EUW1_7589749608,100,420,15.21,2117,JUNGLE,XinZhao,0,KSante,Lux,Ezreal,Thresh,Garen,Sylas,Katarina,Tristana,Leona
EUW1_7589749608,100,420,15.21,2117,MIDDLE,Lux,0,KSante,XinZhao,Ezreal,Thresh,Garen,Sylas,Katarina,Tristana,Leona
EUW1_7589749608,100,420,15.21,2117,BOTTOM,Ezreal,0,KSante,XinZhao,Lux,Thresh,Garen,Sylas,Katarina,Tristana,Leona
EUW1_7589749608,100,420,15.21,2117,UTILITY,Thresh,0,KSante,XinZhao,Lux,Ezreal,Garen,Sylas,Katarina,Tristana,Leona
EUW1_7589749608,200,420,15.21,2117,TOP,Garen,1,Sylas,Katarina,Tristana,Leona,KSante,XinZhao,Lux,Ezreal,Thresh
EUW1_7589749608,200,420,15.21,2117,JUNGLE,Sylas,1,Garen,Katarina,Tristana,Leona,KSante,XinZhao,Lux,Ezreal,Thresh
EUW1_7589749608,200,420,15.21,2117,MIDDLE,Katarina,1,Garen,Sylas,Tristana,Leona,KSante,XinZhao,Lux,Ezreal,Thresh
EUW1_7589749608,200,420,15.21,2117,BOTTOM,Tristana,1,Garen,Sylas,Katarina,Leona,KSante,XinZhao,Lux,Ezreal,Thresh
EUW1_7589749608,200,420,15.21,2117,UTILITY,Leona,1,Garen,Sylas,Katarina,Tristana,KSante,XinZhao,Lux,Ezreal,Thresh
EUW1_7589279908,100,420,15.21,2168,TOP,Ornn,0,Udyr,Akali,Ezreal,Sona,KSante,MonkeyKing,Sylas,Caitlyn,Milio
EUW1_7589279908,100,420,15.21,2168,JUNGLE,Udyr,0,Ornn,Akali,Ezreal,Sona,KSante,MonkeyKing,Sylas,Caitlyn,Milio
EUW1_7589279908,100,420,15.21,2168,MIDDLE,Akali,0,Ornn,Udyr,Ezreal,Sona,KSante,MonkeyKing,Sylas,Caitlyn,Milio
EUW1_7589279908,100,420,15.21,2168,BOTTOM,Ezreal,0,Ornn,Udyr,Akali,Sona,KSante,MonkeyKing,Sylas,Caitlyn,Milio
EUW1_7589279908,100,420,15.21,2168,UTILITY,Sona,0,Ornn,Udyr,Akali,Ezreal,KSante,MonkeyKing,Sylas,Caitlyn,Milio
EUW1_7589279908,200,420,15.21,2168,TOP,KSante,1,MonkeyKing,Sylas,Caitlyn,Milio,Ornn,Udyr,Akali,Ezreal,Sona
EUW1_7589279908,200,420,15.21,2168,JUNGLE,MonkeyKing,1,KSante,Sylas,Caitlyn,Milio,Ornn,Udyr,Akali,Ezreal,Sona
EUW1_7589279908,200,420,15.21,2168,MIDDLE,Sylas,1,KSante,MonkeyKing,Caitlyn,Milio,Ornn,Udyr,Akali,Ezreal,Sona
EUW1_7589279908,200,420,15.21,2168,BOTTOM,Caitlyn,1,KSante,MonkeyKing,Sylas,Milio,Ornn,Udyr,Akali,Ezreal,Sona
EUW1_7589279908,200,420,15.21,2168,UTILITY,Milio,1,KSante,MonkeyKing,Sylas,Caitlyn,Ornn,Udyr,Akali,Ezreal,Sona
EUW1_7588650781,100,420,15.21,2471,TOP,Ornn,0,Khazix,Vex,Kaisa,Blitzcrank,Garen,Rengar,Katarina,Tristana,Ahri
EUW1_7588650781,100,420,15.21,2471,JUNGLE,Khazix,0,Ornn,Vex,Kaisa,Blitzcrank,Garen,Rengar,Katarina,Tristana,Ahri
EUW1_7588650781,100,420,15.21,2471,MIDDLE,Vex,0,Ornn,Khazix,Kaisa,Blitzcrank,Garen,Rengar,Katarina,Tristana,Ahri
EUW1_7588650781,100,420,15.21,2471,BOTTOM,Kaisa,0,Ornn,Khazix,Vex,Blitzcrank,Garen,Rengar,Katarina,Tristana,Ahri
EUW1_7588650781,100,420,15.21,2471,UTILITY,Blitzcrank,0,Ornn,Khazix,Vex,Kaisa,Garen,Rengar,Katarina,Tristana,Ahri
EUW1_7588650781,200,420,15.21,2471,TOP,Garen,1,Rengar,Katarina,Tristana,Ahri,Ornn,Khazix,Vex,Kaisa,Blitzcrank
EUW1_7588650781,200,420,15.21,2471,JUNGLE,Rengar,1,Garen,Katarina,Tristana,Ahri,Ornn,Khazix,Vex,Kaisa,Blitzcrank
EUW1_7588650781,200,420,15.21,2471,MIDDLE,Katarina,1,Garen,Rengar,Tristana,Ahri,Ornn,Khazix,Vex,Kaisa,Blitzcrank
EUW1_7588650781,200,420,15.21,2471,BOTTOM,Tristana,1,Garen,Rengar,Katarina,Ahri,Ornn,Khazix,Vex,Kaisa,Blitzcrank
EUW1_7588650781,200,420,15.21,2471,UTILITY,Ahri,1,Garen,Rengar,Katarina,Tristana,Ornn,Khazix,Vex,Kaisa,Blitzcrank
EUW1_7588606825,100,420,15.21,2073,TOP,Kayle,1,Vi,Ahri,Twitch,Elise,Garen,Lillia,Akshan,Kaisa,TahmKench
EUW1_7588606825,100,420,15.21,2073,JUNGLE,Vi,1,Kayle,Ahri,Twitch,Elise,Garen,Lillia,Akshan,Kaisa,TahmKench
EUW1_7588606825,100,420,15.21,2073,MIDDLE,Ahri,1,Kayle,Vi,Twitch,Elise,Garen,Lillia,Akshan,Kaisa,TahmKench
EUW1_7588606825,100,420,15.21,2073,BOTTOM,Twitch,1,Kayle,Vi,Ahri,Elise,Garen,Lillia,Akshan,Kaisa,TahmKench
EUW1_7588606825,100,420,15.21,2073,UTILITY,Elise,1,Kayle,Vi,Ahri,Twitch,Garen,Lillia,Akshan,Kaisa,TahmKench
EUW1_7588606825,200,420,15.21,2073,TOP,Garen,0,Lillia,Akshan,Kaisa,TahmKench,Kayle,Vi,Ahri,Twitch,Elise
EUW1_7588606825,200,420,15.21,2073,JUNGLE,Lillia,0,Garen,Akshan,Kaisa,TahmKench,Kayle,Vi,Ahri,Twitch,Elise
EUW1_7588606825,200,420,15.21,2073,MIDDLE,Akshan,0,Garen,Lillia,Kaisa,TahmKench,Kayle,Vi,Ahri,Twitch,Elise
EUW1_7588606825,200,420,15.21,2073,BOTTOM,Kaisa,0,Garen,Lillia,Akshan,TahmKench,Kayle,Vi,Ahri,Twitch,Elise
EUW1_7588606825,200,420,15.21,2073,UTILITY,TahmKench,0,Garen,Lillia,Akshan,Kaisa,Kayle,Vi,Ahri,Twitch,Elise
EUW1_7588561751,100,420,15.21,1768,TOP,Aatrox,0,Diana,Ahri,Yunara,Milio,Ornn,Volibear,Mel,Smolder,Zilean
EUW1_7588561751,100,420,15.21,1768,JUNGLE,Diana,0,Aatrox,Ahri,Yunara,Milio,Ornn,Volibear,Mel,Smolder,Zilean
EUW1_7588561751,100,420,15.21,1768,MIDDLE,Ahri,0,Aatrox,Diana,Yunara,Milio,Ornn,Volibear,Mel,Smolder,Zilean
EUW1_7588561751,100,420,15.21,1768,BOTTOM,Yunara,0,Aatrox,Diana,Ahri,Milio,Ornn,Volibear,Mel,Smolder,Zilean
EUW1_7588561751,100,420,15.21,1768,UTILITY,Milio,0,Aatrox,Diana,Ahri,Yunara,Ornn,Volibear,Mel,Smolder,Zilean
EUW1_7588561751,200,420,15.21,1768,TOP,Ornn,1,Volibear,Mel,Smolder,Zilean,Aatrox,Diana,Ahri,Yunara,Milio
EUW1_7588561751,200,420,15.21,1768,JUNGLE,Volibear,1,Ornn,Mel,Smolder,Zilean,Aatrox,Diana,Ahri,Yunara,Milio
EUW1_7588561751,200,420,15.21,1768,MIDDLE,Mel,1,Ornn,Volibear,Smolder,Zilean,Aatrox,Diana,Ahri,Yunara,Milio
EUW1_7588561751,200,420,15.21,1768,BOTTOM,Smolder,1,Ornn,Volibear,Mel,Zilean,Aatrox,Diana,Ahri,Yunara,Milio
EUW1_7588561751,200,420,15.21,1768,UTILITY,Zilean,1,Ornn,Volibear,Mel,Smolder,Aatrox,Diana,Ahri,Yunara,Milio
EUW1_7588528776,100,420,15.21,1800,TOP,Sion,0,XinZhao,Mel,Ezreal,Karma,Gangplank,Briar,Ekko,Draven,Blitzcrank
EUW1_7588528776,100,420,15.21,1800,JUNGLE,XinZhao,0,Sion,Mel,Ezreal,Karma,Gangplank,Briar,Ekko,Draven,Blitzcrank
EUW1_7588528776,100,420,15.21,1800,MIDDLE,Mel,0,Sion,XinZhao,Ezreal,Karma,Gangplank,Briar,Ekko,Draven,Blitzcrank
EUW1_7588528776,100,420,15.21,1800,BOTTOM,Ezreal,0,Sion,XinZhao,Mel,Karma,Gangplank,Briar,Ekko,Draven,Blitzcrank
EUW1_7588528776,100,420,15.21,1800,UTILITY,Karma,0,Sion,XinZhao,Mel,Ezreal,Gangplank,Briar,Ekko,Draven,Blitzcrank
EUW1_7588528776,200,420,15.21,1800,TOP,Gangplank,1,Briar,Ekko,Draven,Blitzcrank,Sion,XinZhao,Mel,Ezreal,Karma
EUW1_7588528776,200,420,15.21,1800,JUNGLE,Briar,1,Gangplank,Ekko,Draven,Blitzcrank,Sion,XinZhao,Mel,Ezreal,Karma
EUW1_7588528776,200,420,15.21,1800,MIDDLE,Ekko,1,Gangplank,Briar,Draven,Blitzcrank,Sion,XinZhao,Mel,Ezreal,Karma
EUW1_7588528776,200,420,15.21,1800,BOTTOM,Draven,1,Gangplank,Briar,Ekko,Blitzcrank,Sion,XinZhao,Mel,Ezreal,Karma
EUW1_7588528776,200,420,15.21,1800,UTILITY,Blitzcrank,1,Gangplank,Briar,Ekko,Draven,Sion,XinZhao,Mel,Ezreal,Karma
EUW1_7588524629,100,420,15.21,110,TOP,Ornn,1,Shaco,Viktor,MissFortune,Ashe,Xerath,Ekko,Orianna,Kaisa,Nautilus
EUW1_7588524629,100,420,15.21,110,JUNGLE,Shaco,1,Ornn,Viktor,MissFortune,Ashe,Xerath,Ekko,Orianna,Kaisa,Nautilus
EUW1_7588524629,100,420,15.21,110,MIDDLE,Viktor,1,Ornn,Shaco,MissFortune,Ashe,Xerath,Ekko,Orianna,Kaisa,Nautilus
EUW1_7588524629,100,420,15.21,110,BOTTOM,MissFortune,1,Ornn,Shaco,Viktor,Ashe,Xerath,Ekko,Orianna,Kaisa,Nautilus
EUW1_7588524629,100,420,15.21,110,UTILITY,Ashe,1,Ornn,Shaco,Viktor,MissFortune,Xerath,Ekko,Orianna,Kaisa,Nautilus
EUW1_7588524629,200,420,15.21,110,TOP,Xerath,0,Ekko,Orianna,Kaisa,Nautilus,Ornn,Shaco,Viktor,MissFortune,Ashe
EUW1_7588524629,200,420,15.21,110,JUNGLE,Ekko,0,Xerath,Orianna,Kaisa,Nautilus,Ornn,Shaco,Viktor,MissFortune,Ashe
EUW1_7588524629,200,420,15.21,110,MIDDLE,Orianna,0,Xerath,Ekko,Kaisa,Nautilus,Ornn,Shaco,Viktor,MissFortune,Ashe
EUW1_7588524629,200,420,15.21,110,BOTTOM,Kaisa,0,Xerath,Ekko,Orianna,Nautilus,Ornn,Shaco,Viktor,MissFortune,Ashe
EUW1_7588524629,200,420,15.21,110,UTILITY,Nautilus,0,Xerath,Ekko,Orianna,Kaisa,Ornn,Shaco,Viktor,MissFortune,Ashe
EUW1_7587166184,100,420,15.21,1684,TOP,Fiora,0,Zed,Azir,Caitlyn,Karma,Warwick,Sylas,Ahri,Jhin,Neeko
EUW1_7587166184,100,420,15.21,1684,JUNGLE,Zed,0,Fiora,Azir,Caitlyn,Karma,Warwick,Sylas,Ahri,Jhin,Neeko
EUW1_7587166184,100,420,15.21,1684,MIDDLE,Azir,0,Fiora,Zed,Caitlyn,Karma,Warwick,Sylas,Ahri,Jhin,Neeko
EUW1_7587166184,100,420,15.21,1684,BOTTOM,Caitlyn,0,Fiora,Zed,Azir,Karma,Warwick,Sylas,Ahri,Jhin,Neeko
EUW1_7587166184,100,420,15.21,1684,UTILITY,Karma,0,Fiora,Zed,Azir,Caitlyn,Warwick,Sylas,Ahri,Jhin,Neeko
EUW1_7587166184,200,420,15.21,1684,TOP,Warwick,1,Sylas,Ahri,Jhin,Neeko,Fiora,Zed,Azir,Caitlyn,Karma
EUW1_7587166184,200,420,15.21,1684,JUNGLE,Sylas,1,Warwick,Ahri,Jhin,Neeko,Fiora,Zed,Azir,Caitlyn,Karma
EUW1_7587166184,200,420,15.21,1684,MIDDLE,Ahri,1,Warwick,Sylas,Jhin,Neeko,Fiora,Zed,Azir,Caitlyn,Karma
EUW1_7587166184,200,420,15.21,1684,BOTTOM,Jhin,1,Warwick,Sylas,Ahri,Neeko,Fiora,Zed,Azir,Caitlyn,Karma
EUW1_7587166184,200,420,15.21,1684,UTILITY,Neeko,1,Warwick,Sylas,Ahri,Jhin,Fiora,Zed,Azir,Caitlyn,Karma
EUW1_7587116275,100,420,15.21,1570,TOP,Sett,1,LeeSin,Azir,Kaisa,Rell,Vladimir,Talon,TwistedFate,Yasuo,Nami
EUW1_7587116275,100,420,15.21,1570,JUNGLE,LeeSin,1,Sett,Azir,Kaisa,Rell,Vladimir,Talon,TwistedFate,Yasuo,Nami
EUW1_7587116275,100,420,15.21,1570,MIDDLE,Azir,1,Sett,LeeSin,Kaisa,Rell,Vladimir,Talon,TwistedFate,Yasuo,Nami
EUW1_7587116275,100,420,15.21,1570,BOTTOM,Kaisa,1,Sett,LeeSin,Azir,Rell,Vladimir,Talon,TwistedFate,Yasuo,Nami
EUW1_7587116275,100,420,15.21,1570,UTILITY,Rell,1,Sett,LeeSin,Azir,Kaisa,Vladimir,Talon,TwistedFate,Yasuo,Nami
EUW1_7587116275,200,420,15.21,1570,TOP,Vladimir,0,Talon,TwistedFate,Yasuo,Nami,Sett,LeeSin,Azir,Kaisa,Rell
EUW1_7587116275,200,420,15.21,1570,JUNGLE,Talon,0,Vladimir,TwistedFate,Yasuo,Nami,Sett,LeeSin,Azir,Kaisa,Rell
EUW1_7587116275,200,420,15.21,1570,MIDDLE,TwistedFate,0,Vladimir,Talon,Yasuo,Nami,Sett,LeeSin,Azir,Kaisa,Rell
EUW1_7587116275,200,420,15.21,1570,BOTTOM,Yasuo,0,Vladimir,Talon,TwistedFate,Nami,Sett,LeeSin,Azir,Kaisa,Rell
EUW1_7587116275,200,420,15.21,1570,UTILITY,Nami,0,Vladimir,Talon,TwistedFate,Yasuo,Sett,LeeSin,Azir,Kaisa,Rell
EUW1_7587063060,100,420,15.21,1786,TOP,Ambessa,1,Trundle,Syndra,Ziggs,Karma,Ornn,Rengar,Ryze,Ashe,Milio
EUW1_7587063060,100,420,15.21,1786,JUNGLE,Trundle,1,Ambessa,Syndra,Ziggs,Karma,Ornn,Rengar,Ryze,Ashe,Milio
EUW1_7587063060,100,420,15.21,1786,MIDDLE,Syndra,1,Ambessa,Trundle,Ziggs,Karma,Ornn,Rengar,Ryze,Ashe,Milio
EUW1_7587063060,100,420,15.21,1786,BOTTOM,Ziggs,1,Ambessa,Trundle,Syndra,Karma,Ornn,Rengar,Ryze,Ashe,Milio
EUW1_7587063060,100,420,15.21,1786,UTILITY,Karma,1,Ambessa,Trundle,Syndra,Ziggs,Ornn,Rengar,Ryze,Ashe,Milio
EUW1_7587063060,200,420,15.21,1786,TOP,Ornn,0,Rengar,Ryze,Ashe,Milio,Ambessa,Trundle,Syndra,Ziggs,Karma
EUW1_7587063060,200,420,15.21,1786,JUNGLE,Rengar,0,Ornn,Ryze,Ashe,Milio,Ambessa,Trundle,Syndra,Ziggs,Karma
EUW1_7587063060,200,420,15.21,1786,MIDDLE,Ryze,0,Ornn,Rengar,Ashe,Milio,Ambessa,Trundle,Syndra,Ziggs,Karma
EUW1_7587063060,200,420,15.21,1786,BOTTOM,Ashe,0,Ornn,Rengar,Ryze,Milio,Ambessa,Trundle,Syndra,Ziggs,Karma
EUW1_7587063060,200,420,15.21,1786,UTILITY,Milio,0,Ornn,Rengar,Ryze,Ashe,Ambessa,Trundle,Syndra,Ziggs,Karma
EUW1_7586005281,100,420,15.21,2044,TOP,Fiora,1,Jax,TwistedFate,Caitlyn,Karma,Garen,Mordekaiser,Ryze,Lucian,Nami
EUW1_7586005281,100,420,15.21,2044,JUNGLE,Jax,1,Fiora,TwistedFate,Caitlyn,Karma,Garen,Mordekaiser,Ryze,Lucian,Nami
EUW1_7586005281,100,420,15.21,2044,MIDDLE,TwistedFate,1,Fiora,Jax,Caitlyn,Karma,Garen,Mordekaiser,Ryze,Lucian,Nami
EUW1_7586005281,100,420,15.21,2044,BOTTOM,Caitlyn,1,Fiora,Jax,TwistedFate,Karma,Garen,Mordekaiser,Ryze,Lucian,Nami
EUW1_7586005281,100,420,15.21,2044,UTILITY,Karma,1,Fiora,Jax,TwistedFate,Caitlyn,Garen,Mordekaiser,Ryze,Lucian,Nami
EUW1_7586005281,200,420,15.21,2044,TOP,Garen,0,Mordekaiser,Ryze,Lucian,Nami,Fiora,Jax,TwistedFate,Caitlyn,Karma
EUW1_7586005281,200,420,15.21,2044,JUNGLE,Mordekaiser,0,Garen,Ryze,Lucian,Nami,Fiora,Jax,TwistedFate,Caitlyn,Karma
EUW1_7586005281,200,420,15.21,2044,MIDDLE,Ryze,0,Garen,Mordekaiser,Lucian,Nami,Fiora,Jax,TwistedFate,Caitlyn,Karma
EUW1_7586005281,200,420,15.21,2044,BOTTOM,Lucian,0,Garen,Mordekaiser,Ryze,Nami,Fiora,Jax,TwistedFate,Caitlyn,Karma
EUW1_7586005281,200,420,15.21,2044,UTILITY,Nami,0,Garen,Mordekaiser,Ryze,Lucian,Fiora,Jax,TwistedFate,Caitlyn,Karma
EUW1_7585949716,100,420,15.21,1750,TOP,Jax,0,Sett,Katarina,Syndra,Senna,Ambessa,Warwick,Akali,Kaisa,Karma
EUW1_7585949716,100,420,15.21,1750,JUNGLE,Sett,0,Jax,Katarina,Syndra,Senna,Ambessa,Warwick,Akali,Kaisa,Karma
EUW1_7585949716,100,420,15.21,1750,MIDDLE,Katarina,0,Jax,Sett,Syndra,Senna,Ambessa,Warwick,Akali,Kaisa,Karma
EUW1_7585949716,100,420,15.21,1750,BOTTOM,Syndra,0,Jax,Sett,Katarina,Senna,Ambessa,Warwick,Akali,Kaisa,Karma
EUW1_7585949716,100,420,15.21,1750,UTILITY,Senna,0,Jax,Sett,Katarina,Syndra,Ambessa,Warwick,Akali,Kaisa,Karma
EUW1_7585949716,200,420,15.21,1750,TOP,Ambessa,1,Warwick,Akali,Kaisa,Karma,Jax,Sett,Katarina,Syndra,Senna
EUW1_7585949716,200,420,15.21,1750,JUNGLE,Warwick,1,Ambessa,Akali,Kaisa,Karma,Jax,Sett,Katarina,Syndra,Senna
EUW1_7585949716,200,420,15.21,1750,MIDDLE,Akali,1,Ambessa,Warwick,Kaisa,Karma,Jax,Sett,Katarina,Syndra,Senna
EUW1_7585949716,200,420,15.21,1750,BOTTOM,Kaisa,1,Ambessa,Warwick,Akali,Karma,Jax,Sett,Katarina,Syndra,Senna
EUW1_7585949716,200,420,15.21,1750,UTILITY,Karma,1,Ambessa,Warwick,Akali,Kaisa,Jax,Sett,Katarina,Syndra,Senna
EUW1_7585877818,100,420,15.21,1655,TOP,Yone,1,Briar,Leblanc,Yunara,Milio,Ornn,Amumu,Annie,Lucian,Nami
EUW1_7585877818,100,420,15.21,1655,JUNGLE,Briar,1,Yone,Leblanc,Yunara,Milio,Ornn,Amumu,Annie,Lucian,Nami
EUW1_7585877818,100,420,15.21,1655,MIDDLE,Leblanc,1,Yone,Briar,Yunara,Milio,Ornn,Amumu,Annie,Lucian,Nami
EUW1_7585877818,100,420,15.21,1655,BOTTOM,Yunara,1,Yone,Briar,Leblanc,Milio,Ornn,Amumu,Annie,Lucian,Nami
EUW1_7585877818,100,420,15.21,1655,UTILITY,Milio,1,Yone,Briar,Leblanc,Yunara,Ornn,Amumu,Annie,Lucian,Nami
EUW1_7585877818,200,420,15.21,1655,TOP,Ornn,0,Amumu,Annie,Lucian,Nami,Yone,Briar,Leblanc,Yunara,Milio
EUW1_7585877818,200,420,15.21,1655,JUNGLE,Amumu,0,Ornn,Annie,Lucian,Nami,Yone,Briar,Leblanc,Yunara,Milio
EUW1_7585877818,200,420,15.21,1655,MIDDLE,Annie,0,Ornn,Amumu,Lucian,Nami,Yone,Briar,Leblanc,Yunara,Milio
EUW1_7585877818,200,420,15.21,1655,BOTTOM,Lucian,0,Ornn,Amumu,Annie,Nami,Yone,Briar,Leblanc,Yunara,Milio
EUW1_7585877818,200,420,15.21,1655,UTILITY,Nami,0,Ornn,Amumu,Annie,Lucian,Yone,Briar,Leblanc,Yunara,Milio
EUW1_7585805361,100,420,15.21,1975,TOP,DrMundo,0,Sylas,Xerath,Corki,Nami,Ornn,Taliyah,Aurora,Smolder,Janna
EUW1_7585805361,100,420,15.21,1975,JUNGLE,Sylas,0,DrMundo,Xerath,Corki,Nami,Ornn,Taliyah,Aurora,Smolder,Janna
EUW1_7585805361,100,420,15.21,1975,MIDDLE,Xerath,0,DrMundo,Sylas,Corki,Nami,Ornn,Taliyah,Aurora,Smolder,Janna
EUW1_7585805361,100,420,15.21,1975,BOTTOM,Corki,0,DrMundo,Sylas,Xerath,Nami,Ornn,Taliyah,Aurora,Smolder,Janna
EUW1_7585805361,100,420,15.21,1975,UTILITY,Nami,0,DrMundo,Sylas,Xerath,Corki,Ornn,Taliyah,Aurora,Smolder,Janna
EUW1_7585805361,200,420,15.21,1975,TOP,Ornn,1,Taliyah,Aurora,Smolder,Janna,DrMundo,Sylas,Xerath,Corki,Nami
EUW1_7585805361,200,420,15.21,1975,JUNGLE,Taliyah,1,Ornn,Aurora,Smolder,Janna,DrMundo,Sylas,Xerath,Corki,Nami
EUW1_7585805361,200,420,15.21,1975,MIDDLE,Aurora,1,Ornn,Taliyah,Smolder,Janna,DrMundo,Sylas,Xerath,Corki,Nami
EUW1_7585805361,200,420,15.21,1975,BOTTOM,Smolder,1,Ornn,Taliyah,Aurora,Janna,DrMundo,Sylas,Xerath,Corki,Nami
EUW1_7585805361,200,420,15.21,1975,UTILITY,Janna,1,Ornn,Taliyah,Aurora,Smolder,DrMundo,Sylas,Xerath,Corki,Nami
EUW1_7584895251,100,400,15.21,2506,TOP,Darius,1,Vi,Yasuo,Ashe,Velkoz,Jayce,Khazix,Renekton,Jinx,Neeko
EUW1_7584895251,100,400,15.21,2506,JUNGLE,Vi,1,Darius,Yasuo,Ashe,Velkoz,Jayce,Khazix,Renekton,Jinx,Neeko
EUW1_7584895251,100,400,15.21,2506,MIDDLE,Yasuo,1,Darius,Vi,Ashe,Velkoz,Jayce,Khazix,Renekton,Jinx,Neeko
EUW1_7584895251,100,400,15.21,2506,BOTTOM,Ashe,1,Darius,Vi,Yasuo,Velkoz,Jayce,Khazix,Renekton,Jinx,Neeko
EUW1_7584895251,100,400,15.21,2506,UTILITY,Velkoz,1,Darius,Vi,Yasuo,Ashe,Jayce,Khazix,Renekton,Jinx,Neeko
EUW1_7584895251,200,400,15.21,2506,TOP,Jayce,0,Khazix,Renekton,Jinx,Neeko,Darius,Vi,Yasuo,Ashe,Velkoz
EUW1_7584895251,200,400,15.21,2506,JUNGLE,Khazix,0,Jayce,Renekton,Jinx,Neeko,Darius,Vi,Yasuo,Ashe,Velkoz
EUW1_7584895251,200,400,15.21,2506,MIDDLE,Renekton,0,Jayce,Khazix,Jinx,Neeko,Darius,Vi,Yasuo,Ashe,Velkoz
EUW1_7584895251,200,400,15.21,2506,BOTTOM,Jinx,0,Jayce,Khazix,Renekton,Neeko,Darius,Vi,Yasuo,Ashe,Velkoz
EUW1_7584895251,200,400,15.21,2506,UTILITY,Neeko,0,Jayce,Khazix,Renekton,Jinx,Darius,Vi,Yasuo,Ashe,Velkoz
EUW1_7584836712,100,420,15.21,1868,TOP,Jax,1,Rengar,Syndra,Kaisa,Zyra,Garen,Kindred,Yasuo,Mel,Taliyah
EUW1_7584836712,100,420,15.21,1868,JUNGLE,Rengar,1,Jax,Syndra,Kaisa,Zyra,Garen,Kindred,Yasuo,Mel,Taliyah
EUW1_7584836712,100,420,15.21,1868,MIDDLE,Syndra,1,Jax,Rengar,Kaisa,Zyra,Garen,Kindred,Yasuo,Mel,Taliyah
EUW1_7584836712,100,420,15.21,1868,BOTTOM,Kaisa,1,Jax,Rengar,Syndra,Zyra,Garen,Kindred,Yasuo,Mel,Taliyah
EUW1_7584836712,100,420,15.21,1868,UTILITY,Zyra,1,Jax,Rengar,Syndra,Kaisa,Garen,Kindred,Yasuo,Mel,Taliyah
EUW1_7584836712,200,420,15.21,1868,TOP,Garen,0,Kindred,Yasuo,Mel,Taliyah,Jax,Rengar,Syndra,Kaisa,Zyra
EUW1_7584836712,200,420,15.21,1868,JUNGLE,Kindred,0,Garen,Yasuo,Mel,Taliyah,Jax,Rengar,Syndra,Kaisa,Zyra
EUW1_7584836712,200,420,15.21,1868,MIDDLE,Yasuo,0,Garen,Kindred,Mel,Taliyah,Jax,Rengar,Syndra,Kaisa,Zyra
EUW1_7584836712,200,420,15.21,1868,BOTTOM,Mel,0,Garen,Kindred,Yasuo,Taliyah,Jax,Rengar,Syndra,Kaisa,Zyra
EUW1_7584836712,200,420,15.21,1868,UTILITY,Taliyah,0,Garen,Kindred,Yasuo,Mel,Jax,Rengar,Syndra,Kaisa,Zyra
EUW1_7583773144,100,440,15.21,1861,TOP,Heimerdinger,1,LeeSin,Kassadin,Sivir,Braum,Jax,Belveth,Akali,Aphelios,Shen
EUW1_7583773144,100,440,15.21,1861,JUNGLE,LeeSin,1,Heimerdinger,Kassadin,Sivir,Braum,Jax,Belveth,Akali,Aphelios,Shen
